date,facility,component_type,component_id,energy_consumption,efficiency_score,utilization,temperature
2025-02-13,Data Center B,Storage,ST5,88.06,75.5,58.2,24.8
2025-02-13,Data Center B,Storage,ST6,110.46,79.9,23.9,20.3
2025-02-13,Data Center B,Cooling,C1,170.55,60.8,83.1,26.2
2025-02-13,Data Center B,Cooling,C2,237.23,75.1,86.3,23.2
2025-02-13,Data Center B,Cooling,C3,173.59,60.2,14.0,15.7
2025-02-13,Data Center B,Cooling,C4,179.07,72.6,41.2,21.8
2025-02-13,Edge Location C,Router,R1,89.28,74.5,76.2,26.4
2025-02-13,Edge Location C,Router,R2,91.44,79.5,74.7,26.0
2025-02-13,Edge Location C,Router,R3,63.27,77.1,40.3,22.3
2025-02-13,Edge Location C,Router,R4,68.62,78.9,83.6,21.6
2025-02-13,Edge Location C,Router,R5,101.84,73.7,40.3,20.2
2025-02-13,Edge Location C,Router,R6,92.65,78.1,34.3,21.6
2025-02-13,Edge Location C,Router,R7,61.46,87.6,31.3,25.6
2025-02-13,Edge Location C,Router,R8,70.37,77.6,16.1,28.6
2025-02-13,Edge Location C,Switch,S1,33.47,84.0,80.0,25.9
2025-02-13,Edge Location C,Switch,S2,29.12,81.1,73.9,21.8
2025-02-13,Edge Location C,Switch,S3,26.81,77.0,49.0,26.9
2025-02-13,Edge Location C,Switch,S4,31.31,79.6,63.8,25.4
2025-02-13,Edge Location C,Switch,S5,50.2,80.6,27.4,21.0
2025-02-13,Edge Location C,Switch,S6,44.48,79.6,50.0,23.0
2025-02-13,Edge Location C,Switch,S7,39.77,83.7,45.0,26.4
2025-02-13,Edge Location C,Switch,S8,29.56,86.9,14.5,22.8
2025-02-13,Edge Location C,Switch,S9,45.64,85.1,45.7,21.7
2025-02-13,Edge Location C,Switch,S10,42.42,84.9,64.2,24.2
2025-02-13,Edge Location C,Server,SRV1,107.93,69.0,73.4,17.0
2025-02-13,Edge Location C,Server,SRV2,109.73,78.6,90.4,21.3
2025-02-13,Edge Location C,Server,SRV3,86.06,76.8,84.8,20.8
2025-02-13,Edge Location C,Server,SRV4,126.17,73.4,66.8,31.0
2025-02-13,Edge Location C,Server,SRV5,87.34,71.2,41.2,27.2
2025-02-13,Edge Location C,Server,SRV6,121.3,78.8,32.6,24.7
2025-02-13,Edge Location C,Server,SRV7,95.89,74.2,53.0,22.1
2025-02-13,Edge Location C,Server,SRV8,111.89,68.6,74.5,23.0
2025-02-13,Edge Location C,Server,SRV9,89.18,80.9,25.5,27.1
2025-02-13,Edge Location C,Server,SRV10,99.38,77.7,55.8,23.9
2025-02-13,Edge Location C,Server,SRV11,116.98,73.4,67.4,25.2
2025-02-13,Edge Location C,Server,SRV12,107.98,83.8,93.1,20.6
2025-02-13,Edge Location C,Server,SRV13,95.44,67.0,31.5,24.9
2025-02-13,Edge Location C,Server,SRV14,139.49,81.4,47.9,23.9
2025-02-13,Edge Location C,Server,SRV15,98.01,80.6,62.5,29.6
2025-02-13,Edge Location C,Server,SRV16,79.1,74.5,18.8,26.7
2025-02-13,Edge Location C,Storage,ST1,79.85,86.7,89.3,18.0
2025-02-13,Edge Location C,Storage,ST2,56.34,71.4,41.3,23.9
2025-02-13,Edge Location C,Storage,ST3,47.9,73.7,29.6,21.5
2025-02-13,Edge Location C,Storage,ST4,73.44,85.9,24.2,22.5
2025-02-13,Edge Location C,Storage,ST5,68.2,75.5,22.2,23.0
2025-02-13,Edge Location C,Storage,ST6,58.89,77.2,91.1,27.3
2025-02-13,Edge Location C,Cooling,C1,145.4,65.6,55.7,24.2
2025-02-13,Edge Location C,Cooling,C2,164.03,62.3,33.1,30.2
2025-02-13,Edge Location C,Cooling,C3,190.13,71.2,84.7,18.4
2025-02-13,Edge Location C,Cooling,C4,180.15,58.2,56.9,21.4
2025-02-13,Edge Location D,Router,R1,77.83,86.7,35.4,28.4
2025-02-13,Edge Location D,Router,R2,56.24,81.4,83.6,22.5
2025-02-13,Edge Location D,Router,R3,62.06,76.5,25.0,21.7
2025-02-13,Edge Location D,Router,R4,59.96,81.1,39.3,18.4
2025-02-13,Edge Location D,Router,R5,61.99,77.4,18.7,27.8
2025-02-13,Edge Location D,Router,R6,53.96,81.9,21.2,21.7
2025-02-13,Edge Location D,Router,R7,74.95,72.5,67.7,24.2
2025-02-13,Edge Location D,Router,R8,55.12,75.0,40.0,21.0
2025-02-13,Edge Location D,Switch,S1,39.86,79.7,79.4,27.9
2025-02-13,Edge Location D,Switch,S2,30.73,79.5,64.2,25.2
2025-02-13,Edge Location D,Switch,S3,39.75,85.8,15.0,23.0
2025-02-13,Edge Location D,Switch,S4,24.36,77.4,79.1,22.4
2025-02-13,Edge Location D,Switch,S5,33.43,79.2,77.2,24.6
2025-02-13,Edge Location D,Switch,S6,32.5,75.7,61.0,23.9
2025-02-13,Edge Location D,Switch,S7,39.83,78.3,58.6,24.0
2025-02-13,Edge Location D,Switch,S8,42.88,84.3,61.1,24.4
2025-02-13,Edge Location D,Switch,S9,39.04,82.9,94.7,24.4
2025-02-13,Edge Location D,Switch,S10,29.25,75.7,28.9,23.5
2025-02-13,Edge Location D,Server,SRV1,86.16,69.7,78.8,22.7
2025-02-13,Edge Location D,Server,SRV2,120.96,73.5,22.0,27.4
2025-02-13,Edge Location D,Server,SRV3,98.94,70.6,86.5,21.0
2025-02-13,Edge Location D,Server,SRV4,78.73,71.3,50.9,26.7
2025-02-13,Edge Location D,Server,SRV5,96.56,75.6,10.7,24.8
2025-02-13,Edge Location D,Server,SRV6,116.21,76.8,39.0,24.7
2025-02-13,Edge Location D,Server,SRV7,85.09,72.7,25.0,23.4
2025-02-13,Edge Location D,Server,SRV8,92.25,75.4,57.9,24.3
2025-02-13,Edge Location D,Server,SRV9,92.56,80.3,20.8,23.8
2025-02-13,Edge Location D,Server,SRV10,76.79,80.5,81.0,26.2
2025-02-13,Edge Location D,Server,SRV11,77.23,81.0,30.2,25.5
2025-02-13,Edge Location D,Server,SRV12,107.74,75.5,47.0,29.3
2025-02-13,Edge Location D,Server,SRV13,108.66,67.0,86.6,23.9
2025-02-13,Edge Location D,Server,SRV14,88.4,87.4,27.0,24.7
2025-02-13,Edge Location D,Server,SRV15,93.63,82.5,12.1,25.8
2025-02-13,Edge Location D,Server,SRV16,81.74,77.0,45.3,24.2
2025-02-13,Edge Location D,Storage,ST1,62.63,79.2,40.1,26.4
2025-02-13,Edge Location D,Storage,ST2,67.97,75.9,16.1,19.3
2025-02-13,Edge Location D,Storage,ST3,60.23,74.4,72.6,26.8
2025-02-13,Edge Location D,Storage,ST4,53.14,86.6,30.7,23.2
2025-02-13,Edge Location D,Storage,ST5,56.75,85.6,27.1,24.5
2025-02-13,Edge Location D,Storage,ST6,59.22,82.7,47.7,23.7
2025-02-13,Edge Location D,Cooling,C1,175.9,65.0,34.8,22.7
2025-02-13,Edge Location D,Cooling,C2,150.48,68.4,29.5,30.6
2025-02-13,Edge Location D,Cooling,C3,156.55,67.9,43.1,26.4
2025-02-13,Edge Location D,Cooling,C4,125.85,68.0,85.0,22.2
2025-02-14,Data Center A,Router,R1,105.0,71.4,18.0,26.8
2025-02-14,Data Center A,Router,R2,174.47,80.7,33.0,23.3
2025-02-14,Data Center A,Router,R3,115.23,89.0,26.1,24.2
2025-02-14,Data Center A,Router,R4,126.17,74.0,72.9,25.5
2025-02-14,Data Center A,Router,R5,119.79,76.9,42.8,21.1
2025-02-14,Data Center A,Router,R6,109.4,77.6,30.1,20.9
2025-02-14,Data Center A,Router,R7,123.83,73.5,61.4,18.5
2025-02-14,Data Center A,Router,R8,109.73,79.5,74.1,19.5
2025-02-14,Data Center A,Switch,S1,63.92,83.6,75.7,21.2
2025-02-14,Data Center A,Switch,S2,84.37,75.5,56.4,24.3
2025-02-14,Data Center A,Switch,S3,68.16,80.7,93.3,27.4
2025-02-14,Data Center A,Switch,S4,66.33,84.4,55.9,24.6
2025-02-14,Data Center A,Switch,S5,62.63,75.2,75.4,19.5
2025-02-14,Data Center A,Switch,S6,62.72,78.3,79.0,26.7
2025-02-14,Data Center A,Switch,S7,49.32,76.6,84.2,23.7
2025-02-14,Data Center A,Switch,S8,70.15,85.1,37.6,23.1
2025-02-14,Data Center A,Switch,S9,77.75,82.4,31.6,28.1
2025-02-14,Data Center A,Switch,S10,49.89,76.6,47.9,24.4
2025-02-14,Data Center A,Server,SRV1,177.17,75.5,75.8,25.6
2025-02-14,Data Center A,Server,SRV2,171.43,67.7,18.6,28.1
2025-02-14,Data Center A,Server,SRV3,183.69,74.6,25.7,22.5
2025-02-14,Data Center A,Server,SRV4,216.35,77.5,67.9,21.6
2025-02-14,Data Center A,Server,SRV5,165.17,76.6,12.1,23.0
2025-02-14,Data Center A,Server,SRV6,143.51,68.0,60.1,23.3
2025-02-14,Data Center A,Server,SRV7,187.82,88.1,88.8,19.4
2025-02-14,Data Center A,Server,SRV8,178.92,75.3,39.0,18.0
2025-02-14,Data Center A,Server,SRV9,175.07,68.1,79.0,29.2
2025-02-14,Data Center A,Server,SRV10,129.09,79.3,65.2,27.9
2025-02-14,Data Center A,Server,SRV11,157.95,74.8,80.5,23.6
2025-02-14,Data Center A,Server,SRV12,143.62,81.5,66.7,25.5
2025-02-14,Data Center A,Server,SRV13,143.8,72.9,37.5,24.2
2025-02-14,Data Center A,Server,SRV14,155.13,74.2,47.0,24.5
2025-02-14,Data Center A,Server,SRV15,184.79,69.5,77.2,23.5
2025-02-14,Data Center A,Server,SRV16,163.82,78.9,11.7,24.7
2025-02-14,Data Center A,Storage,ST1,77.48,84.8,29.1,22.7
2025-02-14,Data Center A,Storage,ST2,111.92,79.2,87.9,26.7
2025-02-14,Data Center A,Storage,ST3,101.5,81.9,33.1,17.9
2025-02-14,Data Center A,Storage,ST4,117.16,75.5,19.1,25.4
2025-02-14,Data Center A,Storage,ST5,83.58,75.4,47.3,31.0
2025-02-14,Data Center A,Storage,ST6,88.15,77.2,91.7,24.5
2025-02-14,Data Center A,Cooling,C1,215.4,67.3,41.1,25.4
2025-02-14,Data Center A,Cooling,C2,210.21,70.1,45.5,23.4
2025-02-14,Data Center A,Cooling,C3,173.73,66.6,37.0,23.6
2025-02-14,Data Center A,Cooling,C4,233.64,61.7,86.9,21.1
2025-02-14,Data Center B,Router,R1,117.22,79.1,15.4,24.3
2025-02-14,Data Center B,Router,R2,119.1,81.3,62.4,25.1
2025-02-14,Data Center B,Router,R3,91.35,77.1,20.9,24.7
2025-02-14,Data Center B,Router,R4,134.69,84.7,90.0,25.7
2025-02-14,Data Center B,Router,R5,112.29,81.5,58.9,28.1
2025-02-14,Data Center B,Router,R6,111.86,74.2,73.8,22.6
2025-02-14,Data Center B,Router,R7,94.37,74.0,77.1,26.9
2025-02-14,Data Center B,Router,R8,109.85,81.7,80.5,20.0
2025-02-14,Data Center B,Switch,S1,54.18,82.1,79.2,23.7
2025-02-14,Data Center B,Switch,S2,56.03,81.5,11.5,22.4
2025-02-14,Data Center B,Switch,S3,51.84,75.3,19.7,26.9
2025-02-14,Data Center B,Switch,S4,61.28,84.7,36.8,20.6
2025-02-14,Data Center B,Switch,S5,67.04,81.6,62.7,24.3
2025-02-14,Data Center B,Switch,S6,50.6,78.6,18.4,20.7
2025-02-14,Data Center B,Switch,S7,52.83,81.4,57.2,22.4
2025-02-14,Data Center B,Switch,S8,61.77,84.5,53.9,31.3
2025-02-14,Data Center B,Switch,S9,56.29,77.0,45.9,25.2
2025-02-14,Data Center B,Switch,S10,61.3,82.8,82.2,22.5
2025-02-14,Data Center B,Server,SRV1,155.63,70.0,47.0,24.2
2025-02-14,Data Center B,Server,SRV2,169.95,76.8,73.2,26.3
2025-02-14,Data Center B,Server,SRV3,142.18,84.3,34.2,26.3
2025-02-14,Data Center B,Server,SRV4,182.2,81.0,73.6,26.0
2025-02-14,Data Center B,Server,SRV5,144.19,71.0,55.8,23.1
2025-02-14,Data Center B,Server,SRV6,138.49,75.7,88.6,22.8
2025-02-14,Data Center B,Server,SRV7,184.02,79.1,28.9,18.8
2025-02-14,Data Center B,Server,SRV8,167.0,76.8,77.5,20.1
2025-02-14,Data Center B,Server,SRV9,146.11,80.1,68.4,21.9
2025-02-14,Data Center B,Server,SRV10,168.77,62.7,70.0,28.4
2025-02-14,Data Center B,Server,SRV11,127.78,75.1,86.7,26.7
2025-02-14,Data Center B,Server,SRV12,176.07,77.5,20.2,24.0
2025-02-14,Data Center B,Server,SRV13,214.18,77.2,45.0,23.5
2025-02-14,Data Center B,Server,SRV14,184.21,81.2,78.4,26.0
2025-02-14,Data Center B,Server,SRV15,175.05,79.1,56.8,20.0
2025-02-14,Data Center B,Server,SRV16,156.85,76.8,31.2,18.2
2025-02-14,Data Center B,Storage,ST1,94.12,86.1,51.6,22.2
2025-02-14,Data Center B,Storage,ST2,72.79,79.5,59.8,25.9
2025-02-14,Data Center B,Storage,ST3,88.24,84.1,42.4,28.3
2025-02-14,Data Center B,Storage,ST4,76.72,82.7,38.6,25.0
2025-02-14,Data Center B,Storage,ST5,92.43,75.3,55.4,20.4
2025-02-14,Data Center B,Storage,ST6,110.75,71.9,85.3,21.5
2025-02-14,Data Center B,Cooling,C1,229.67,59.1,62.7,30.3
2025-02-14,Data Center B,Cooling,C2,201.96,63.7,64.2,25.4
2025-02-14,Data Center B,Cooling,C3,221.23,68.0,15.8,24.7
2025-02-14,Data Center B,Cooling,C4,242.48,52.5,59.1,23.2
2025-02-14,Edge Location C,Router,R1,73.8,74.7,18.5,24.1
2025-02-14,Edge Location C,Router,R2,64.47,79.9,86.0,19.7
2025-02-14,Edge Location C,Router,R3,95.51,77.5,26.1,30.7
2025-02-14,Edge Location C,Router,R4,75.38,82.4,45.8,27.1
2025-02-14,Edge Location C,Router,R5,69.43,76.9,38.4,20.4
2025-02-14,Edge Location C,Router,R6,92.71,73.7,41.6,23.9
2025-02-14,Edge Location C,Router,R7,83.56,77.6,64.5,25.0
2025-02-14,Edge Location C,Router,R8,94.19,81.7,45.0,25.4
2025-02-14,Edge Location C,Switch,S1,29.58,84.4,27.8,23.8
2025-02-14,Edge Location C,Switch,S2,50.99,82.5,27.2,22.8
2025-02-14,Edge Location C,Switch,S3,32.84,73.1,29.3,23.3
2025-02-14,Edge Location C,Switch,S4,48.02,89.4,57.5,28.7
2025-02-14,Edge Location C,Switch,S5,43.84,84.3,64.0,26.8
2025-02-14,Edge Location C,Switch,S6,40.75,77.3,48.5,25.4
2025-02-14,Edge Location C,Switch,S7,49.34,79.6,55.8,22.9
2025-02-14,Edge Location C,Switch,S8,47.29,84.0,89.3,25.1
2025-02-14,Edge Location C,Switch,S9,43.41,78.2,37.8,22.8
2025-02-14,Edge Location C,Switch,S10,42.11,76.4,71.1,22.4
2025-02-14,Edge Location C,Server,SRV1,111.89,77.1,10.6,28.0
2025-02-14,Edge Location C,Server,SRV2,110.29,77.8,92.0,22.7
2025-02-14,Edge Location C,Server,SRV3,94.85,71.6,15.4,27.9
2025-02-14,Edge Location C,Server,SRV4,120.13,82.4,81.1,19.9
2025-02-14,Edge Location C,Server,SRV5,71.39,70.8,52.6,28.0
2025-02-14,Edge Location C,Server,SRV6,93.58,77.4,19.6,23.1
2025-02-14,Edge Location C,Server,SRV7,111.73,68.8,48.1,22.9
2025-02-14,Edge Location C,Server,SRV8,104.49,66.1,28.7,25.8
2025-02-14,Edge Location C,Server,SRV9,114.22,72.6,12.3,33.4
2025-02-14,Edge Location C,Server,SRV10,121.13,76.5,68.6,22.7
2025-02-14,Edge Location C,Server,SRV11,83.09,67.9,74.1,21.7
2025-02-14,Edge Location C,Server,SRV12,112.5,74.5,37.6,26.7
2025-02-14,Edge Location C,Server,SRV13,90.38,77.8,66.9,25.3
2025-02-14,Edge Location C,Server,SRV14,122.77,76.7,50.6,24.7
2025-02-14,Edge Location C,Server,SRV15,93.97,67.5,43.1,24.4
2025-02-14,Edge Location C,Server,SRV16,101.78,73.0,17.3,27.7
2025-02-14,Edge Location C,Storage,ST1,123.11,80.7,44.3,30.2
2025-02-14,Edge Location C,Storage,ST2,66.9,78.3,15.4,29.0
2025-02-14,Edge Location C,Storage,ST3,64.99,79.3,12.7,23.3
2025-02-14,Edge Location C,Storage,ST4,71.12,81.1,49.9,23.0
2025-02-14,Edge Location C,Storage,ST5,59.13,83.0,20.0,25.6
2025-02-14,Edge Location C,Storage,ST6,74.22,86.8,34.3,22.2
2025-02-14,Edge Location C,Cooling,C1,215.4,69.2,32.0,21.2
2025-02-14,Edge Location C,Cooling,C2,155.55,54.9,79.3,25.9
2025-02-14,Edge Location C,Cooling,C3,195.03,58.2,57.5,21.5
2025-02-14,Edge Location C,Cooling,C4,151.51,66.0,87.6,30.2
2025-02-14,Edge Location D,Router,R1,69.74,84.3,90.1,28.5
2025-02-14,Edge Location D,Router,R2,76.11,73.1,19.8,26.7
2025-02-14,Edge Location D,Router,R3,72.47,82.2,46.7,21.1
2025-02-14,Edge Location D,Router,R4,63.68,79.2,41.5,22.4
2025-02-14,Edge Location D,Router,R5,61.06,85.8,69.0,23.6
2025-02-14,Edge Location D,Router,R6,64.39,78.2,63.7,21.5
2025-02-14,Edge Location D,Router,R7,70.57,74.7,89.9,23.8
2025-02-14,Edge Location D,Router,R8,72.86,78.4,22.8,18.5
2025-02-14,Edge Location D,Switch,S1,32.01,78.7,22.3,20.0
2025-02-14,Edge Location D,Switch,S2,41.92,84.0,73.0,20.0
2025-02-14,Edge Location D,Switch,S3,24.95,88.9,61.1,26.0
2025-02-14,Edge Location D,Switch,S4,29.97,73.4,36.6,23.8
2025-02-14,Edge Location D,Switch,S5,53.04,82.8,24.3,25.8
2025-02-14,Edge Location D,Switch,S6,32.3,92.8,72.0,22.6
2025-02-14,Edge Location D,Switch,S7,35.78,81.7,65.5,17.9
2025-02-14,Edge Location D,Switch,S8,26.32,85.7,58.3,22.9
2025-02-14,Edge Location D,Switch,S9,20.23,75.3,71.5,23.4
2025-02-14,Edge Location D,Switch,S10,29.85,81.8,15.8,24.6
2025-02-14,Edge Location D,Server,SRV1,71.09,70.7,29.2,21.3
2025-02-14,Edge Location D,Server,SRV2,76.97,77.2,51.8,25.0
2025-02-14,Edge Location D,Server,SRV3,265.14,71.3,83.6,18.8
2025-02-14,Edge Location D,Server,SRV4,100.8,72.6,44.2,24.7
2025-02-14,Edge Location D,Server,SRV5,112.98,70.6,20.9,26.7
2025-02-14,Edge Location D,Server,SRV6,102.47,84.2,77.7,20.2
2025-02-14,Edge Location D,Server,SRV7,84.66,76.2,85.2,24.7
2025-02-14,Edge Location D,Server,SRV8,110.57,74.7,75.9,21.1
2025-02-14,Edge Location D,Server,SRV9,76.54,68.5,34.5,19.0
2025-02-14,Edge Location D,Server,SRV10,122.29,72.4,52.2,26.3
2025-02-14,Edge Location D,Server,SRV11,112.37,65.3,94.1,25.5
2025-02-14,Edge Location D,Server,SRV12,69.35,72.3,30.9,16.7
2025-02-14,Edge Location D,Server,SRV13,104.77,77.3,58.1,22.2
2025-02-14,Edge Location D,Server,SRV14,123.51,81.4,11.9,21.6
2025-02-14,Edge Location D,Server,SRV15,98.47,78.1,80.0,21.6
2025-02-14,Edge Location D,Server,SRV16,91.64,74.5,28.5,26.1
2025-02-14,Edge Location D,Storage,ST1,94.14,83.0,93.6,20.0
2025-02-14,Edge Location D,Storage,ST2,57.56,73.4,78.3,21.5
2025-02-14,Edge Location D,Storage,ST3,40.73,80.0,13.4,23.8
2025-02-14,Edge Location D,Storage,ST4,47.43,72.8,84.2,20.3
2025-02-14,Edge Location D,Storage,ST5,60.76,80.5,45.3,21.3
2025-02-14,Edge Location D,Storage,ST6,58.42,75.5,20.7,21.1
2025-02-14,Edge Location D,Cooling,C1,137.35,53.9,35.9,24.3
2025-02-14,Edge Location D,Cooling,C2,175.05,69.2,63.1,22.2
2025-02-14,Edge Location D,Cooling,C3,141.31,65.6,19.6,22.5
2025-02-14,Edge Location D,Cooling,C4,115.07,55.4,73.5,25.9
2025-02-15,Data Center A,Router,R1,92.71,77.3,59.6,20.1
2025-02-15,Data Center A,Router,R2,100.02,83.3,30.5,19.9
2025-02-15,Data Center A,Router,R3,110.22,75.3,82.2,28.3
2025-02-15,Data Center A,Router,R4,113.07,71.9,93.0,23.7
2025-02-15,Data Center A,Router,R5,83.39,69.9,19.4,24.8
2025-02-15,Data Center A,Router,R6,72.71,85.1,52.1,29.4
2025-02-15,Data Center A,Router,R7,84.4,76.0,12.2,23.1
2025-02-15,Data Center A,Router,R8,99.6,78.7,13.3,21.0
2025-02-15,Data Center A,Switch,S1,41.33,77.7,62.7,25.6
2025-02-15,Data Center A,Switch,S2,45.38,82.0,19.8,23.4
2025-02-15,Data Center A,Switch,S3,42.92,84.6,50.0,20.1
2025-02-15,Data Center A,Switch,S4,51.39,75.2,42.8,26.2
2025-02-15,Data Center A,Switch,S5,37.8,81.4,89.9,26.4
2025-02-15,Data Center A,Switch,S6,48.37,80.2,50.6,22.9
2025-02-15,Data Center A,Switch,S7,33.79,83.7,46.7,22.4
2025-02-15,Data Center A,Switch,S8,51.19,85.0,79.6,24.0
2025-02-15,Data Center A,Switch,S9,41.08,83.0,79.1,24.5
2025-02-15,Data Center A,Switch,S10,54.04,84.8,63.4,24.5
2025-02-15,Data Center A,Server,SRV1,146.41,68.3,58.2,29.2
2025-02-15,Data Center A,Server,SRV2,132.0,75.3,44.6,23.6
2025-02-15,Data Center A,Server,SRV3,141.09,74.7,68.0,17.8
2025-02-15,Data Center A,Server,SRV4,139.92,73.4,35.1,25.2
2025-02-15,Data Center A,Server,SRV5,107.23,78.3,71.9,24.0
2025-02-15,Data Center A,Server,SRV6,108.78,74.2,20.3,19.9
2025-02-15,Data Center A,Server,SRV7,111.51,71.5,22.0,19.6
2025-02-15,Data Center A,Server,SRV8,116.59,72.1,91.0,24.8
2025-02-15,Data Center A,Server,SRV9,144.84,82.1,25.1,24.2
2025-02-15,Data Center A,Server,SRV10,170.13,76.8,73.1,16.9
2025-02-15,Data Center A,Server,SRV11,259.72,73.1,77.7,23.8
2025-02-15,Data Center A,Server,SRV12,142.77,67.9,87.2,26.3
2025-02-15,Data Center A,Server,SRV13,137.45,81.9,67.0,25.8
2025-02-15,Data Center A,Server,SRV14,140.56,75.0,82.8,22.6
2025-02-15,Data Center A,Server,SRV15,124.31,68.2,11.1,21.9
2025-02-15,Data Center A,Server,SRV16,155.44,75.9,68.4,25.4
2025-02-15,Data Center A,Storage,ST1,68.29,86.0,33.0,25.0
2025-02-15,Data Center A,Storage,ST2,90.0,80.9,52.1,26.7
2025-02-15,Data Center A,Storage,ST3,77.72,83.0,40.6,25.6
2025-02-15,Data Center A,Storage,ST4,58.17,75.8,29.2,27.2
2025-02-15,Data Center A,Storage,ST5,94.35,81.7,29.9,26.5
2025-02-15,Data Center A,Storage,ST6,72.37,75.0,77.3,26.8
2025-02-15,Data Center A,Cooling,C1,162.48,56.5,20.3,23.1
2025-02-15,Data Center A,Cooling,C2,196.0,64.0,52.0,22.8
2025-02-15,Data Center A,Cooling,C3,263.36,58.4,94.8,21.9
2025-02-15,Data Center A,Cooling,C4,217.99,53.5,89.5,29.2
2025-02-15,Data Center B,Router,R1,233.74,83.8,77.4,20.8
2025-02-15,Data Center B,Router,R2,72.26,78.7,25.8,22.9
2025-02-15,Data Center B,Router,R3,69.9,70.4,17.9,23.9
2025-02-15,Data Center B,Router,R4,79.21,83.0,53.8,25.1
2025-02-15,Data Center B,Router,R5,92.49,73.2,11.7,21.5
2025-02-15,Data Center B,Router,R6,73.95,75.2,89.9,20.0
2025-02-15,Data Center B,Router,R7,88.62,72.2,11.8,24.7
2025-02-15,Data Center B,Router,R8,79.31,75.0,65.9,20.1
2025-02-15,Data Center B,Switch,S1,49.83,81.8,26.9,17.0
2025-02-15,Data Center B,Switch,S2,56.9,75.4,87.7,22.5
2025-02-15,Data Center B,Switch,S3,54.37,79.2,59.1,29.7
2025-02-15,Data Center B,Switch,S4,43.94,72.1,24.0,23.6
2025-02-15,Data Center B,Switch,S5,54.07,91.5,84.2,26.1
2025-02-15,Data Center B,Switch,S6,40.59,87.1,31.8,25.1
2025-02-15,Data Center B,Switch,S7,41.97,94.3,69.3,21.7
2025-02-15,Data Center B,Switch,S8,51.78,77.4,42.2,30.7
2025-02-15,Data Center B,Switch,S9,47.52,83.8,51.8,24.6
2025-02-15,Data Center B,Switch,S10,92.74,86.7,65.6,23.5
2025-02-15,Data Center B,Server,SRV1,117.84,63.7,35.5,19.7
2025-02-15,Data Center B,Server,SRV2,133.22,80.6,71.2,19.5
2025-02-15,Data Center B,Server,SRV3,132.3,79.5,67.5,22.0
2025-02-15,Data Center B,Server,SRV4,145.56,72.6,45.9,25.4
2025-02-15,Data Center B,Server,SRV5,124.77,83.4,34.9,22.6
2025-02-15,Data Center B,Server,SRV6,196.75,69.1,77.8,21.7
2025-02-15,Data Center B,Server,SRV7,115.7,75.8,54.2,25.2
2025-02-15,Data Center B,Server,SRV8,109.69,73.4,89.8,23.1
2025-02-15,Data Center B,Server,SRV9,107.12,83.3,28.4,24.6
2025-02-15,Data Center B,Server,SRV10,128.24,77.9,85.4,27.5
2025-02-15,Data Center B,Server,SRV11,112.42,77.5,15.5,22.0
2025-02-15,Data Center B,Server,SRV12,99.58,80.4,81.4,21.8
2025-02-15,Data Center B,Server,SRV13,127.17,74.9,85.7,23.8
2025-02-15,Data Center B,Server,SRV14,101.03,76.2,39.3,20.6
2025-02-15,Data Center B,Server,SRV15,136.45,73.7,74.5,25.0
2025-02-15,Data Center B,Server,SRV16,157.14,74.7,23.9,28.4
2025-02-15,Data Center B,Storage,ST1,61.37,78.2,17.1,20.8
2025-02-15,Data Center B,Storage,ST2,71.09,86.1,85.0,20.4
2025-02-15,Data Center B,Storage,ST3,65.34,80.8,85.3,19.2
2025-02-15,Data Center B,Storage,ST4,77.96,83.5,85.5,26.5
2025-02-15,Data Center B,Storage,ST5,62.36,84.8,81.6,22.8
2025-02-15,Data Center B,Storage,ST6,66.41,81.9,22.9,25.2
2025-02-15,Data Center B,Cooling,C1,205.28,72.3,29.3,26.5
2025-02-15,Data Center B,Cooling,C2,156.17,66.1,50.2,25.0
2025-02-15,Data Center B,Cooling,C3,177.48,66.4,35.9,26.6
2025-02-15,Data Center B,Cooling,C4,168.22,62.6,40.4,23.3
2025-02-15,Edge Location C,Router,R1,58.73,79.2,85.6,24.8
2025-02-15,Edge Location C,Router,R2,59.9,83.5,47.8,25.9
2025-02-15,Edge Location C,Router,R3,62.54,76.2,49.2,30.3
2025-02-15,Edge Location C,Router,R4,82.61,77.9,56.1,22.8
2025-02-15,Edge Location C,Router,R5,65.81,69.4,39.7,25.1
2025-02-15,Edge Location C,Router,R6,63.25,74.6,74.8,26.3
2025-02-15,Edge Location C,Router,R7,74.21,84.9,29.8,21.9
2025-02-15,Edge Location C,Router,R8,60.09,76.5,40.3,27.4
2025-02-15,Edge Location C,Switch,S1,30.0,83.1,41.1,16.1
2025-02-15,Edge Location C,Switch,S2,43.19,85.9,12.3,24.2
2025-02-15,Edge Location C,Switch,S3,38.0,89.5,64.9,27.9
2025-02-15,Edge Location C,Switch,S4,35.89,84.5,47.3,31.5
2025-02-15,Edge Location C,Switch,S5,31.79,79.7,71.6,23.9
2025-02-15,Edge Location C,Switch,S6,33.18,84.7,22.9,25.6
2025-02-15,Edge Location C,Switch,S7,30.43,77.9,92.9,27.9
2025-02-15,Edge Location C,Switch,S8,29.57,89.8,19.2,21.1
2025-02-15,Edge Location C,Switch,S9,34.92,81.5,42.8,25.9
2025-02-15,Edge Location C,Switch,S10,38.34,84.1,11.4,24.9
2025-02-15,Edge Location C,Server,SRV1,61.73,78.8,45.5,26.0
2025-02-15,Edge Location C,Server,SRV2,90.71,73.6,62.8,25.2
